year,chron,stream.yel,swe.yel,tmax.lsum
897,1.013,156.5980809,50.361,0.13
898,0.934,130.8538291,52.34,-0.73
899,1.108,141.5097734,36.611,0.06
900,0.989,113.9689207,56.687,0.99
901,0.97,126.1207183,59.097,-0.88
902,1.107,100.4121892,38.681,1.29
903,1.172,77.76540453,49.643,-0.77
904,1.141,83.90472832,44.597,0.09
905,1.048,88.26457523,47.831,0.51
906,1.035,125.2525094,55.436,-0.69
907,0.927,92.63741665,53.746,0.54
908,1.237,108.3394024,35.046,-1.1
909,1.471,116.8924431,38.035,-0.77
910,1.248,126.1207183,49.22,-0.95
911,0.884,106.85293,72.114,-1.22
912,1.084,78.12435333,51.841,-1.07
913,1.174,56.20648616,47.48,0.28
914,0.823,104.4206604,66.386,-0.66
915,0.977,80.12839348,50.396,1.18
916,1.139,119.6152178,38.815,-0.69
917,1.285,124.1041875,36.074,-0.24
918,0.971,89.49245778,56.735,-0.47
919,1.273,119.0656358,53.229,-1.33
920,1.533,63.50185844,34.604,-0.13
921,0.804,85.26807048,69.184,-0.24
922,1.309,79.39377195,41.763,0.84
923,1.577,86.4542675,33.091,0.28
924,0.744,52.81854525,66.767,0.17
925,0.974,128.4654775,47.487,1.07
926,1.019,111.6314165,49.421,1.48
927,0.574,75.64608137,74.221,0.62
928,0.817,151.9799984,52.286,-0.39
929,0.552,118.5185789,72.485,-0.62
930,0.426,103.940891,79.307,-2.6
931,0.686,92.63741665,49.818,0.73
932,1.167,90.73742188,36.416,-0.32
933,0.966,87.05353986,63.378,0.35
934,0.988,73.07796339,57.971,0.28
935,0.919,102.7510895,58.642,0.43
936,1.05,103.940891,33.732,1.66
937,0.859,143.4783704,53.199,-1.37
938,0.453,108.8394743,77.279,0.84
939,0.552,83.13548515,77.64,0.02
940,1.082,84.0981487,57.219,0.32
941,0.705,116.6235979,61.497,0.47
942,0.669,73.75414546,74.869,-1.03
943,0.741,112.9240474,54.975,-0.36
944,0.819,96.11395214,55.231,0.02
945,0.695,112.4052085,78.889,-4.7
946,0.891,98.57946016,80.808,-1.74
947,0.902,73.58451564,55.184,-1.4
948,0.943,76.17043495,50.84,-0.17
949,0.763,89.28663084,63.983,0.58
950,0.704,119.6152178,47.904,-0.43
951,1.151,102.7510895,16.31,0.09
952,1.042,126.4114566,42.703,-0.66
953,1.341,145.4743534,23.632,0.47
954,0.945,121.2792313,66.297,-0.13
955,1.429,79.94410329,33.188,0.65
956,1.336,97.90084392,41.043,0.69
957,0.844,41.57061366,52.579,1.22
958,1.463,148.8628864,38.125,0.62
959,1.459,85.66165002,60.202,-0.77
960,1.671,51.97403512,42.146,0.24
961,1.654,68.67306569,38.469,-0.32
962,1.352,82.18384112,42.852,0.77
963,1.699,106.85293,20.321,-0.47
964,1.755,102.5147686,26.95,1.25
965,0.699,107.0992515,44.689,0.95
966,0.844,63.7949697,55.098,1.14
967,0.567,106.85293,71.535,0.32
968,0.877,89.6987592,56.083,0.92
969,0.753,84.29201495,49.594,0.77
970,0.552,122.6835786,77.418,-0.36
971,0.596,69.14908464,67.661,-0.28
972,0.913,154.4494747,39.389,-0.66
973,1.132,151.6304541,22.524,-1.29
974,1.135,133.9018063,50.699,-2.79
975,1.16,77.40810495,49.914,0.09
976,1.013,157.6835669,67.515,-0.88
977,0.933,78.12435333,74.37,-0.47
978,1.056,87.85903634,52.071,-1.33
979,1.249,83.32713224,44.07,-0.99
980,1.061,84.0981487,67.95,-1.37
981,1.073,90.73742188,53.821,-4.1
982,1.123,86.25542821,43.714,0.24
983,0.72,93.27954855,78.498,-1.4
984,0.972,78.12435333,58.923,-0.84
985,1.054,97.45103041,65.292,-1.52
986,1.174,115.8207667,24.468,0.43
987,1.054,120.7220038,44.618,-1.74
988,1.267,95.45230835,31.273,-0.36
989,0.939,96.78018223,59.136,-0.51
990,0.728,109.0903752,95.055,-0.39
991,1.019,168.9609861,38.064,0.24
992,0.673,71.5791333,79.058,-0.24
993,0.552,108.3394024,72.492,-3.01
994,0.714,92.63741665,41.833,-2.08
995,1.023,77.05244702,45.761,0.24
996,1.082,93.92613149,52.789,-1.78
997,0.987,58.99109199,49.696,1.52
998,0.84,60.36517104,64.25,0.47
999,0.501,97.45103041,92.411,-1.14
1000,0.737,117.4319941,61.247,-0.17
1001,0.895,145.4743534,55.887,0.35
1002,0.882,112.1466837,54.387,1.4
1003,0.633,78.48495896,78.902,1.25
1004,0.958,112.4052085,63.733,-0.06
1005,1.087,106.85293,34.015,-0.77
1006,1.174,102.043756,42.568,0.88
1007,0.997,92.21178638,44.841,1.07
1008,1.143,148.5205113,53.571,-0.69
1009,0.973,127.8752323,66.863,-1.48
1010,1.168,91.15624679,45.634,-1.33
1011,1.094,95.45230835,60.22,-1.22
1012,0.726,54.67470337,75.531,-0.73
1013,1.176,110.099776,47.317,0.47
1014,1.002,47.72945062,73.255,-0.69
1015,1.403,69.30848974,40.75,-0.99
1016,1.281,79.94410329,49.865,-0.36
1017,1.232,107.841628,52.735,-0.73
1018,1.324,65.13080343,46.546,1.03
1019,1.212,121.8390308,40.438,-0.39
1020,0.893,107.5935992,63.74,-1.78
1021,0.683,73.92416633,77.335,-0.66
1022,0.678,88.26457523,67.346,-0.02
1023,0.836,134.8299693,47.444,1.29
1024,1.098,153.386252,37.127,0.95
1025,0.992,102.043756,49.845,-0.36
1026,1.107,162.4749588,55.555,1.18
1027,0.898,106.3619854,73.266,-0.02
1028,0.959,100.8756708,59.607,-0.21
1029,0.86,97.45103041,55.363,-0.58
1030,1.043,99.72095651,40.371,0.32
1031,1.35,127.8752323,28.998,1.25
1032,0.918,102.2789911,39.095,-0.43
1033,0.701,140.212404,49.387,0.51
1034,0.97,61.48744336,68.344,-0.36
1035,0.805,63.7949697,71.747,-1.07
1036,1.195,84.29201495,60.38,-0.43
1037,1.136,84.87629929,51.414,0.35
1038,1.066,104.4206604,64.336,-0.06
1039,0.831,93.27954855,66.079,-0.77
1040,0.781,68.04346724,47.88,-0.28
1041,1.044,81.99482353,44.649,0.39
1042,1.092,71.41450586,55.907,-0.21
1043,1.04,77.40810495,54.092,-2.3
1044,0.975,137.9705627,60.033,0.02
1045,1.104,183.5635447,50.786,-0.17
1046,1.425,162.1012768,52.187,1.07
1047,1.123,112.4052085,46.647,0.77
1048,1.029,90.73742188,56.178,0.92
1049,1.229,128.4654775,57.504,-1.82
1050,0.984,116.0877611,36.621,1.52
1051,1.223,129.6541539,45.693,1.4
1052,1.205,81.43037514,57.051,1.4
1053,0.846,72.74220065,61.782,0.43
1054,0.892,104.9026443,64.451,0.47
1055,0.952,72.24144687,58.675,1.89
1056,0.568,73.92416633,67.516,2.38
1057,0.694,116.0877611,53.521,1.85
1058,1.082,124.1041875,55.199,0.62
1059,0.657,65.43143356,68.335,0.92
1060,0.854,92.4243565,54.935,1.74
1061,0.944,113.7067995,40.225,1.33
1062,0.759,84.48632812,43.931,1.93
1063,0.689,110.099776,67.324,1.03
1064,0.878,140.859595,65.852,0.28
1065,0.787,113.1843642,53.297,1.52
1066,0.864,105.1444698,49.086,0.47
1067,0.665,83.90472832,83.529,0.8
1068,0.892,57.38342096,53.51,0.17
1069,0.598,57.25144276,76.25,1.25
1070,0.475,66.95552744,87.906,1.03
1071,0.599,81.24309047,67.155,-0.09
1072,0.49,65.13080343,48.587,1.1
1073,0.766,112.1466837,39.849,0.84
1074,0.764,65.28094544,75.636,0.84
1075,0.952,96.33551769,46.038,1.07
1076,0.901,117.161908,57.272,0.73
1077,1.15,114.4949774,52.165,1.4
1078,1.017,86.85332227,60.649,1.22
1079,0.987,126.9949454,51.034,1.25
1080,1.393,122.4014142,47.111,-1.22
1081,1.075,117.161908,27.077,1.7
1082,0.905,102.9879552,60.05,0.92
1083,1.387,118.7917925,50.49,1.63
1084,0.933,106.1173596,81.386,-0.17
1085,1.125,145.4743534,52.204,-0.84
1086,1.296,197.1453035,43.669,0.13
1087,1.448,193.5469962,29.954,-1.1
1088,1.173,149.5500063,46.622,0.62
1089,1.33,109.3418545,43.862,0.32
1090,1.298,116.3553711,43.164,-0.17
1091,1.175,57.11976809,35.885,0.47
1092,0.957,77.9446723,56.415,-0.39
1093,1.125,124.9644366,48.563,0.02
1094,1.158,98.80670928,64.633,0.51
1095,0.808,85.07195936,62.809,-0.47
1096,0.972,80.86981238,53.729,0.8
1097,1.181,64.0894339,47.62,1.1
1098,0.959,91.36638364,67.807,-0.77
1099,1.119,106.3619854,50.92,0.09
1100,1.112,91.99970516,29.011,0.13
1101,1.07,80.12839348,41.166,-0.43
1102,0.975,80.68381697,51.982,-0.28
1103,0.877,155.8785781,57.857,-0.58
1104,1.09,58.58500017,12.028,0.24
1105,1.218,116.0877611,49.023,0.21
1106,1.538,102.7510895,66.699,-0.06
1107,1.127,162.4749588,46.291,0.35
1108,0.798,81.80624067,58.747,0.8
1109,0.991,95.45230835,68.513,-0.51
1110,0.941,120.4443509,33.803,0.06
1111,1.119,101.8090618,65.379,-1.25
1112,0.822,131.7608645,53.949,-1.18
1113,1.12,143.8091222,40.839,-1.55
1114,0.981,113.1843642,58.091,-0.24
1115,1.041,72.24144687,50.409,-0.95
1116,1.324,114.7589155,21.767,-0.28
1117,1.212,149.5500063,60.346,-1.14
1118,0.894,148.1789236,69.864,-1.52
1119,0.825,105.3868529,60.427,-0.32
