year,chron,stream.yel,swe.yel,tmax.lsum
1790,1.076,127.2876989,60.209,0
1791,0.879,122.1198987,43.535,-0.73
1792,0.906,154.0942508,21.124,0.07
1793,0.813,69.6284032,59.316,0.4
1794,1.004,74.43658417,31.269,1.56
1795,1.071,50.09408352,45.213,1.33
1796,1.001,122.4014142,52.337,0.43
1797,0.79,104.6613749,63.89,-1
1798,1,64.23717531,40.519,0.38
1799,0.917,141.8359871,52.064,0.77
1800,0.959,40.62435096,41.202,1.14
1801,1.053,113.1843642,63.488,-0.55
1802,1.03,120.4443509,31.207,1.68
1803,0.894,106.6071751,61.883,-0.12
1804,1.27,77.9446723,47.416,0.31
1805,1.053,102.043756,53.754,0.15
1806,0.907,71.5791333,94.749,-0.13
1807,1.01,73.75414546,48.156,0.19
1808,1.067,74.60817822,49.391,0.89
1809,0.712,106.1173596,79.847,-1.21
1810,0.842,162.4749588,76.066,-1.69
1811,1.082,163.6011814,57.607,-0.76
1812,1.051,90.11278986,41.056,0.59
1813,0.981,98.35273369,58.175,-0.41
1814,0.912,63.7949697,43.111,0.27
1815,1.087,110.6079735,60.78,-0.75
1816,1.09,86.25542821,35.14,0.75
1817,1.091,96.33551769,44.69,0.64
1818,1.079,82.5631845,66.079,0.39
1819,1.179,105.6297947,58.632,-0.1
1820,1.166,138.6074059,47.939,-0.46
1821,1.121,126.4114566,52.955,0.48
1822,1.033,62.77495868,52.847,-0.83
1823,1.052,97.67567823,37.461,0.32
1824,1.021,77.9446723,75.724,0.03
1825,0.982,99.72095651,47.888,0.45
1826,1.026,132.6741871,52.614,-0.12
1827,1.109,126.7028651,38.949,0.74
1828,1.101,165.4955938,43.364,-0.96
1829,1.089,92.63741665,44.892,0.66
1830,1.061,88.46804609,60.962,0.51
1831,1.145,86.65356517,44.332,1.11
1832,0.787,167.7978669,86.608,0
1833,1.065,108.0902286,38.382,0.33
1834,0.894,66.03686316,42.602,0.14
1835,0.92,137.02078,55.581,-2.13
1836,0.707,108.3394024,67.832,0.56
1837,0.891,174.4963855,62.838,-1.03
1838,0.626,163.2249091,85.13,-2.61
1839,0.852,123.5339805,12.283,-0.87
1840,0.928,100.6436632,61.724,-0.47
1841,1.074,96.33551769,45.145,0.06
1842,0.908,66.64789473,69.948,0.3
1843,1.069,141.18431,31.52,0.12
1844,0.799,87.45536074,61.594,-1.55
1845,0.741,66.95552744,75.962,-1.29
1846,0.936,60.36517104,49.259,0.36
1847,0.999,105.1444698,68.996,-0.22
1848,1.164,79.39377195,42.184,-1.47
1849,1.131,172.4989419,51.739,-0.76
1850,1.131,100.6436632,47.371,-0.18
1851,1.129,89.6987592,49.781,-1.06
1852,1.084,93.92613149,44.415,0.32
1853,0.917,200.8105083,61.028,0.08
1854,0.913,162.8495023,44.911,0.55
1855,0.984,55.05369031,59.833,0.37
1856,1.019,72.57489823,56.402,1.47
1857,1.171,85.07195936,56.485,0.85
1858,0.824,92.4243565,59.371,-0.93
1859,1.123,89.9055362,44.814,-0.17
1860,0.854,112.9240474,52.219,-0.93
1861,1.05,86.05704623,65.806,0.77
1862,0.944,105.1444698,60.549,-0.1
1863,1.17,60.226335,42.636,1.29
1864,0.932,74.26538478,64.287,0.57
1865,1.027,83.32713224,52.103,-0.13
1866,1.195,186.9762458,43.984,-1.48
1867,0.982,122.1198987,62.39,0.02
1868,0.968,146.820411,53.635,-0.43
1869,0.896,90.11278986,33.66,0.02
1870,1.119,100.4121892,55.009,0.7
1871,1.134,64.38525729,49.326,0.97
1872,0.911,102.7510895,79.074,-0.51
1873,1.283,125.2525094,50.564,0.42
1874,1.146,91.15624679,40.531,0.6
1875,1.131,104.9026443,66.333,-2.37
1876,1.032,104.1804995,70.764,-0.15
1877,1.06,123.2498603,45.457,0.31
1878,1.148,80.12839348,43.115,0.07
1879,0.802,85.85912051,58.928,-0.82
1880,0.887,105.6297947,85.573,-1.63
1881,0.89,94.35967481,69.45,0.24
1882,0.849,81.05623655,52.554,0.47
1883,0.778,96.55759399,73.282,-1.59
1884,0.938,133.5938407,58.827,-0.93
1885,1.113,148.5205113,46.081,-0.33
1886,1.306,72.57489823,32.201,-0.24
1887,1.097,106.1173596,86.218,-0.28
1888,1.119,84.0981487,39.428,-0.14
1889,0.967,39.06487469,40.952,1.04
1890,1.151,137.6532392,78.408,0.29
1891,0.897,96.33551769,50.154,0.11
1892,1.155,78.66588548,48.525,0.14
1893,1.149,67.41964098,71.852,0.37
1894,0.987,115.0234622,76.166,1.22
1895,0.809,97.67567823,51.53,0.12
1896,0.953,70.59703077,60.707,-0.39
1897,0.975,83.32713224,51.385,1.23
1898,1.188,114.2316462,46.339,0.91
1899,0.922,91.36638364,81.648,-2.4
1900,1.092,73.92416633,35.131,0.86
1901,0.84,79.76023695,37.163,0.82
1902,0.68,66.49460883,75.675,0.64
