year,chron,stream.yel,swe.yel,tmax.lsum
1860,0.977,112.9240474,52.219,-0.93
1861,1.024,86.05704623,65.806,0.77
1862,0.984,105.1444698,60.549,-0.1
1863,1.051,60.226335,42.636,1.29
1864,1.02,74.26538478,64.287,0.57
1865,1.002,83.32713224,52.103,-0.13
1866,0.947,186.9762458,43.984,-1.48
1867,1.016,122.1198987,62.39,0.02
1868,1.007,146.820411,53.635,-0.43
1869,1.001,90.11278986,33.66,0.02
1870,1.045,100.4121892,55.009,0.7
1871,1.053,64.38525729,49.326,0.97
1872,1.011,102.7510895,79.074,-0.51
1873,1.028,125.2525094,50.564,0.42
1874,1.024,91.15624679,40.531,0.6
1875,0.928,104.9026443,66.333,-2.37
1876,1.001,104.1804995,70.764,-0.15
1877,0.996,123.2498603,45.457,0.31
1878,1.009,80.12839348,43.115,0.07
1879,0.987,85.85912051,58.928,-0.82
1880,0.987,105.6297947,85.573,-1.63
1881,1.036,94.35967481,69.45,0.24
1882,1.026,81.05623655,52.554,0.47
1883,0.977,96.55759399,73.282,-1.59
1884,0.995,133.5938407,58.827,-0.93
1885,1.014,148.5205113,46.081,-0.33
1886,0.991,72.57489823,32.201,-0.24
1887,1.001,106.1173596,86.218,-0.28
1888,1.018,84.0981487,39.428,-0.14
1889,1.011,39.06487469,40.952,1.04
1890,1.036,137.6532392,78.408,0.29
1891,1.009,96.33551769,50.154,0.11
1892,0.978,78.66588548,48.525,0.14
1893,1.004,67.41964098,71.852,0.37
1894,1.034,115.0234622,76.166,1.22
1895,1.006,97.67567823,51.53,0.12
1896,0.991,70.59703077,60.707,-0.39
1897,1.023,83.32713224,51.385,1.23
1898,1.03,114.2316462,46.339,0.91
1899,0.927,91.36638364,81.648,-2.4
1900,1.054,73.92416633,35.131,0.86
1901,0.994,79.76023695,37.163,0.82
1902,1.006,66.49460883,75.675,0.64
1903,0.986,96.78018223,58.463,0.56
1904,0.969,109.3418545,35.795,0.25
1905,0.946,86.05704623,31.461,-0.17
1906,0.926,132.9800327,46.457,-0.96
1907,0.91,184.8359464,64.048,-2.22
1908,0.928,147.8381215,23.439,-1.04
1909,0.997,122.1198987,59.215,0.51
1910,1.009,113.1843642,54.05,1.36
1911,0.961,123.2498603,64.413,-0.18
1912,0.966,121.5588088,59.496,-0.47
1913,0.982,189.1413287,53.435,0.04
1914,0.979,181.4623102,33.541,0.92
1915,0.972,90.73742188,62.71,-1
1916,0.989,145.4743534,64.403,-0.33
1917,0.989,123.2498603,58.429,-1.04
1918,0.99,110.3535822,57.283,-0.92
1919,1.053,55.18060217,40.938,1.4
1920,0.997,112.4052085,71.728,-0.33
1921,0.992,109.5939135,56.334,1.28
1922,0.997,88.26457523,57.902,0.66
1923,0.949,118.7917925,32.251,-1.22
1924,1.004,64.23717531,60.42,0.42
1925,1.014,143.8091222,56.596,-0.17
1926,1.006,78.66588548,45.067,0.66
1927,0.954,153.7398438,61.569,-1.87
1928,1.006,131.7608645,47.664,0.17
1929,1.012,107.3461407,46.274,0.92
1930,0.975,81.80624067,56.288,-0.22
1931,1.021,57.78118383,32.492,1.59
1932,1.024,83.51922111,56.658,0.8
1933,1.008,74.26538478,51.508,1.08
1934,1.001,40.25190468,61.305,1.33
1935,1.011,95.67234865,48.954,0.8
1936,1.012,80.3131085,47.154,1
1937,1.018,104.6613749,31.744,1.13
1938,1.002,111.1185167,57.037,0.45
1939,1.03,65.88498259,41.964,1.17
1940,1.04,85.66165002,29.063,1.53
1941,0.973,97.45103041,38.595,-1.12
1942,1.025,124.6770264,45.009,0.32
1943,1.023,110.6079735,65.848,-0.18
1944,1.022,100.8756708,48.406,-0.04
1945,0.986,112.6643293,32.063,-0.59
1946,1.038,91.36638364,62.873,1.28
1947,1.057,145.1397717,62.261,0.81
1948,1.066,96.55759399,46.342,0.65
1949,1.077,104.9026443,55.013,2.01
1950,1.036,139.8899244,61.696,0.17
1951,0.942,125.2525094,55.089,-2.79
1952,1.017,95.01374483,66.702,0.06
1953,1.024,91.99970516,60.167,-0.3
1954,1.023,65.43143356,57.836,-0.35
1955,1.029,64.68244614,58.912,1.12
1956,1.047,101.5749075,67.279,0.55
1957,0.995,113.1843642,39.687,0.61
1958,1.006,81.05623655,58.633,-0.03
1959,0.989,79.94410329,54.48,0.11
1960,1.001,71.74414024,48.839,0.36
1961,0.969,58.31582655,48.339,0.56
1962,0.951,149.8947546,65.333,-0.71
1963,1,112.9240474,39.29,0.68
1964,0.966,100.1812475,59.953,-1.85
1965,0.946,142.1629528,67.933,-1.83
1966,0.999,92.85096795,37.621,0.49
1967,0.989,119.8909594,42.808,-0.04
1968,0.861,104.9026443,72.304,-4.57
1969,0.975,91.15624679,46.574,1.1
1970,1.013,102.5147686,58.988,0.94
1971,0.978,102.2789911,72.216,0.62
1972,0.968,103.940891,73.164,-0.57
1973,0.975,97.00328359,33.339,0.05
1974,0.979,107.0992515,77.414,-1.41
1975,0.972,128.4654775,62,-2.48
1976,1.008,102.5147686,51.539,-0.04
1977,1.034,40.15932786,47.112,-0.15
1978,0.994,162.4749588,59.963,-1.08
1979,0.988,104.4206604,51.484,-0.3
1980,0.976,130.2526103,56.924,-1.24
1981,1.022,105.8732965,29.45,0.69
1982,1.015,124.1041875,60.535,-0.3
1983,1.01,127.2876989,58.088,0.63
1984,1.018,125.8306487,41.185,0.01
1985,0.956,87.65696617,59.298,-2.35
1986,0.996,180.2131324,72.747,-0.25
1987,0.974,73.92416633,34.81,0.22
1988,1.056,68.83137346,30.179,2.22
1989,0.959,95.01374483,65.912,-1.4
1990,0.994,92.85096795,46.154,-0.84
1991,1.015,103.940891,48.116,-0.1
1992,0.963,66.03686316,42.98,-0.47
1993,0.928,132.369045,50.744,-3.02
1994,1.033,82.75351229,33.179,0.96
1995,0.994,127.5811274,60.543,-0.29
1996,1.038,119.3401105,68.239,0.61
1997,0.941,137.3366455,66.804,-1.02
1998,1.004,176.5169584,44.632,0.04
1999,1.025,115.8207667,53.686,-0.18
2000,1.045,76.34602594,38.167,1.56
2001,1.04,45.89722576,26.27,0.77
2002,0.978,76.87523131,44.663,-0.38
2003,1.052,76.17043495,43.614,1.32
2004,0.938,86.65356517,48.809,-1.5
2005,0.976,120.7220038,48.416,-0.41
2006,0.998,74.95255392,40.972,0.41
2007,1.035,73.41527595,45.558,0.78
2008,0.985,114.2316462,70.971,-0.59
2009,1.006,133.2865834,53.161,0.14
2010,0.959,78.30444857,53.871,-0.76
2011,0.998,120.4443509,65.189,0.18
2012,1.038,74.95255392,62.186,1.47
2013,1.047,81.43037514,44.737,0.9
2014,0.94,109.0903752,52.841,-0.95
2015,1.047,112.9240474,40.779,1.87
,,80.49824934,,3.02
,,191.331482,,1.89
,,176.1109807,,0.42
,,,,1.92
