year,chron,stream.yel,swe.yel,tmax.lsum
1814,1.012,63.7949697,43.111,0.27
1815,0.985,110.6079735,60.78,-0.75
1816,1.012,86.25542821,35.14,0.75
1817,1.032,96.33551769,44.69,0.64
1818,1.032,82.5631845,66.079,0.39
1819,1.036,105.6297947,58.632,-0.1
1820,1.013,138.6074059,47.939,-0.46
1821,1.047,126.4114566,52.955,0.48
1822,1.029,62.77495868,52.847,-0.83
1823,1.002,97.67567823,37.461,0.32
1824,1.002,77.9446723,75.724,0.03
1825,0.99,99.72095651,47.888,0.45
1826,0.98,132.6741871,52.614,-0.12
1827,1.008,126.7028651,38.949,0.74
1828,0.965,165.4955938,43.364,-0.96
1829,1.009,92.63741665,44.892,0.66
1830,1.008,88.46804609,60.962,0.51
1831,1.04,86.65356517,44.332,1.11
1832,0.989,167.7978669,86.608,0
1833,1.004,108.0902286,38.382,0.33
1834,0.988,66.03686316,42.602,0.14
1835,0.894,137.02078,55.581,-2.13
1836,1.009,108.3394024,67.832,0.56
1837,0.961,174.4963855,62.838,-1.03
1838,0.942,163.2249091,85.13,-2.61
1839,0.977,123.5339805,12.283,-0.87
1840,1.01,100.6436632,61.724,-0.47
1841,0.991,96.33551769,45.145,0.06
1842,0.969,66.64789473,69.948,0.3
1843,0.942,141.18431,31.52,0.12
1844,0.94,87.45536074,61.594,-1.55
1845,0.945,66.95552744,75.962,-1.29
1846,0.969,60.36517104,49.259,0.36
1847,0.97,105.1444698,68.996,-0.22
1848,0.935,79.39377195,42.184,-1.47
1849,0.992,172.4989419,51.739,-0.76
1850,0.993,100.6436632,47.371,-0.18
1851,0.975,89.6987592,49.781,-1.06
1852,1.011,93.92613149,44.415,0.32
1853,1.016,200.8105083,61.028,0.08
1854,1.029,162.8495023,44.911,0.55
1855,0.998,55.05369031,59.833,0.37
1856,1.063,72.57489823,56.402,1.47
1857,1.061,85.07195936,56.485,0.85
1858,0.994,92.4243565,59.371,-0.93
1859,1.02,89.9055362,44.814,-0.17
1860,0.997,112.9240474,52.219,-0.93
1861,1.044,86.05704623,65.806,0.77
1862,1.015,105.1444698,60.549,-0.1
1863,1.043,60.226335,42.636,1.29
1864,1.026,74.26538478,64.287,0.57
1865,1.022,83.32713224,52.103,-0.13
1866,0.99,186.9762458,43.984,-1.48
1867,1.021,122.1198987,62.39,0.02
1868,0.999,146.820411,53.635,-0.43
1869,0.979,90.11278986,33.66,0.02
1870,1.025,100.4121892,55.009,0.7
1871,1.029,64.38525729,49.326,0.97
1872,1.017,102.7510895,79.074,-0.51
1873,1.042,125.2525094,50.564,0.42
1874,1.016,91.15624679,40.531,0.6
1875,0.948,104.9026443,66.333,-2.37
1876,0.982,104.1804995,70.764,-0.15
1877,0.991,123.2498603,45.457,0.31
1878,0.992,80.12839348,43.115,0.07
1879,0.985,85.85912051,58.928,-0.82
1880,0.988,105.6297947,85.573,-1.63
1881,1.046,94.35967481,69.45,0.24
1882,1.026,81.05623655,52.554,0.47
1883,1.009,96.55759399,73.282,-1.59
1884,1.005,133.5938407,58.827,-0.93
1885,0.998,148.5205113,46.081,-0.33
1886,0.985,72.57489823,32.201,-0.24
1887,1.004,106.1173596,86.218,-0.28
1888,1.014,84.0981487,39.428,-0.14
1889,1.022,39.06487469,40.952,1.04
1890,1.008,137.6532392,78.408,0.29
1891,0.989,96.33551769,50.154,0.11
1892,0.99,78.66588548,48.525,0.14
1893,0.995,67.41964098,71.852,0.37
