year,chron,stream.yel,swe.yel,tmax.lsum
1777,1.187,86.4542675,32.242,-0.34
1778,1.245,92.4243565,58.527,0.79
1779,1.115,110.6079735,76.294,-1.82
1780,1.171,101.8090618,37.874,-0.17
1781,1.154,82.37329444,86.553,-1.19
1782,1.127,53.92453832,46.72,-0.69
1783,1.162,68.04346724,50.854,0.15
1784,1.158,104.6613749,54.261,0.63
1785,1.145,92.63741665,62.416,-0.13
1786,1.191,105.6297947,43.977,0.61
1787,1.133,122.1198987,60.584,-2.51
1788,1.208,94.79521928,25.89,0.52
1789,1.164,145.1397717,65.644,-0.71
1790,1.185,127.2876989,60.209,0
1791,1.171,122.1198987,43.535,-0.73
1792,1.206,154.0942508,21.124,0.07
1793,1.201,69.6284032,59.316,0.4
1794,1.253,74.43658417,31.269,1.56
1795,1.243,50.09408352,45.213,1.33
1796,1.231,122.4014142,52.337,0.43
1797,1.208,104.6613749,63.89,-1
1798,1.222,64.23717531,40.519,0.38
1799,1.207,141.8359871,52.064,0.77
1800,1.231,40.62435096,41.202,1.14
1801,1.209,113.1843642,63.488,-0.55
1802,1.281,120.4443509,31.207,1.68
1803,1.218,106.6071751,61.883,-0.12
1804,1.217,77.9446723,47.416,0.31
1805,1.19,102.043756,53.754,0.15
1806,1.189,71.5791333,94.749,-0.13
1807,1.193,73.75414546,48.156,0.19
1808,1.198,74.60817822,49.391,0.89
1809,1.135,106.1173596,79.847,-1.21
1810,1.163,162.4749588,76.066,-1.69
1811,1.192,163.6011814,57.607,-0.76
1812,1.228,90.11278986,41.056,0.59
1813,1.188,98.35273369,58.175,-0.41
1814,1.203,63.7949697,43.111,0.27
1815,1.188,110.6079735,60.78,-0.75
1816,1.201,86.25542821,35.14,0.75
1817,1.226,96.33551769,44.69,0.64
1818,1.211,82.5631845,66.079,0.39
1819,1.219,105.6297947,58.632,-0.1
1820,1.2,138.6074059,47.939,-0.46
1821,1.229,126.4114566,52.955,0.48
1822,1.217,62.77495868,52.847,-0.83
1823,1.186,97.67567823,37.461,0.32
1824,1.18,77.9446723,75.724,0.03
1825,1.16,99.72095651,47.888,0.45
1826,1.147,132.6741871,52.614,-0.12
1827,1.181,126.7028651,38.949,0.74
1828,1.116,165.4955938,43.364,-0.96
1829,1.186,92.63741665,44.892,0.66
1830,1.174,88.46804609,60.962,0.51
1831,1.21,86.65356517,44.332,1.11
1832,1.163,167.7978669,86.608,0
1833,1.175,108.0902286,38.382,0.33
1834,1.136,66.03686316,42.602,0.14
1835,1.052,137.02078,55.581,-2.13
1836,1.162,108.3394024,67.832,0.56
1837,1.112,174.4963855,62.838,-1.03
1838,1.089,163.2249091,85.13,-2.61
1839,1.116,123.5339805,12.283,-0.87
1840,1.173,100.6436632,61.724,-0.47
1841,1.172,96.33551769,45.145,0.06
1842,1.119,66.64789473,69.948,0.3
1843,1.09,141.18431,31.52,0.12
1844,1.085,87.45536074,61.594,-1.55
1845,1.092,66.95552744,75.962,-1.29
1846,1.127,60.36517104,49.259,0.36
1847,1.114,105.1444698,68.996,-0.22
1848,1.064,79.39377195,42.184,-1.47
1849,1.163,172.4989419,51.739,-0.76
1850,1.159,100.6436632,47.371,-0.18
1851,1.157,89.6987592,49.781,-1.06
1852,1.202,93.92613149,44.415,0.32
1853,1.232,200.8105083,61.028,0.08
1854,1.208,162.8495023,44.911,0.55
1855,1.17,55.05369031,59.833,0.37
1856,1.248,72.57489823,56.402,1.47
1857,1.268,85.07195936,56.485,0.85
1858,1.172,92.4243565,59.371,-0.93
1859,1.198,89.9055362,44.814,-0.17
1860,1.164,112.9240474,52.219,-0.93
1861,1.217,86.05704623,65.806,0.77
1862,1.187,105.1444698,60.549,-0.1
1863,1.226,60.226335,42.636,1.29
1864,1.206,74.26538478,64.287,0.57
1865,1.202,83.32713224,52.103,-0.13
1866,1.167,186.9762458,43.984,-1.48
1867,1.194,122.1198987,62.39,0.02
1868,1.179,146.820411,53.635,-0.43
1869,1.152,90.11278986,33.66,0.02
1870,1.206,100.4121892,55.009,0.7
1871,1.208,64.38525729,49.326,0.97
1872,1.181,102.7510895,79.074,-0.51
1873,1.209,125.2525094,50.564,0.42
1874,1.182,91.15624679,40.531,0.6
1875,1.119,104.9026443,66.333,-2.37
1876,1.147,104.1804995,70.764,-0.15
1877,1.156,123.2498603,45.457,0.31
1878,1.164,80.12839348,43.115,0.07
1879,1.153,85.85912051,58.928,-0.82
1880,1.147,105.6297947,85.573,-1.63
1881,1.208,94.35967481,69.45,0.24
1882,1.197,81.05623655,52.554,0.47
1883,1.176,96.55759399,73.282,-1.59
1884,1.169,133.5938407,58.827,-0.93
1885,1.159,148.5205113,46.081,-0.33
1886,1.146,72.57489823,32.201,-0.24
1887,1.172,106.1173596,86.218,-0.28
1888,1.176,84.0981487,39.428,-0.14
1889,1.185,39.06487469,40.952,1.04
1890,1.189,137.6532392,78.408,0.29
1891,1.154,96.33551769,50.154,0.11
1892,1.167,78.66588548,48.525,0.14
1893,1.175,67.41964098,71.852,0.37
1894,1.205,115.0234622,76.166,1.22
1895,1.176,97.67567823,51.53,0.12
1896,1.15,70.59703077,60.707,-0.39
1897,1.211,83.32713224,51.385,1.23
1898,1.175,114.2316462,46.339,0.91
1899,1.112,91.36638364,81.648,-2.4
1900,1.189,73.92416633,35.131,0.86
1901,1.155,79.76023695,37.163,0.82
1902,1.179,66.49460883,75.675,0.64
1903,1.165,96.78018223,58.463,0.56
1904,1.158,109.3418545,35.795,0.25
1905,1.149,86.05704623,31.461,-0.17
1906,1.113,132.9800327,46.457,-0.96
1907,1.082,184.8359464,64.048,-2.22
1908,1.142,147.8381215,23.439,-1.04
1909,1.168,122.1198987,59.215,0.51
1910,1.201,113.1843642,54.05,1.36
1911,1.159,123.2498603,64.413,-0.18
1912,1.167,121.5588088,59.496,-0.47
1913,1.172,189.1413287,53.435,0.04
1914,1.194,181.4623102,33.541,0.92
1915,1.142,90.73742188,62.71,-1
1916,1.196,145.4743534,64.403,-0.33
1917,1.174,123.2498603,58.429,-1.04
1918,1.145,110.3535822,57.283,-0.92
1919,1.218,55.18060217,40.938,1.4
1920,1.17,112.4052085,71.728,-0.33
1921,1.164,109.5939135,56.334,1.28
1922,1.14,88.26457523,57.902,0.66
1923,1.111,118.7917925,32.251,-1.22
1924,1.161,64.23717531,60.42,0.42
1925,1.165,143.8091222,56.596,-0.17
1926,1.167,78.66588548,45.067,0.66
1927,1.103,153.7398438,61.569,-1.87
1928,1.157,131.7608645,47.664,0.17
1929,1.171,107.3461407,46.274,0.92
1930,1.137,81.80624067,56.288,-0.22
1931,1.17,57.78118383,32.492,1.59
1932,1.183,83.51922111,56.658,0.8
1933,1.198,74.26538478,51.508,1.08
1934,1.181,40.25190468,61.305,1.33
1935,1.18,95.67234865,48.954,0.8
1936,1.19,80.3131085,47.154,1
1937,1.192,104.6613749,31.744,1.13
1938,1.176,111.1185167,57.037,0.45
1939,1.197,65.88498259,41.964,1.17
1940,1.202,85.66165002,29.063,1.53
1941,1.152,97.45103041,38.595,-1.12
1942,1.169,124.6770264,45.009,0.32
1943,1.188,110.6079735,65.848,-0.18
1944,1.158,100.8756708,48.406,-0.04
1945,1.162,112.6643293,32.063,-0.59
1946,1.189,91.36638364,62.873,1.28
1947,1.18,145.1397717,62.261,0.81
1948,1.16,96.55759399,46.342,0.65
1949,1.22,104.9026443,55.013,2.01
1950,1.157,139.8899244,61.696,0.17
1951,1.083,125.2525094,55.089,-2.79
1952,1.172,95.01374483,66.702,0.06
1953,1.18,91.99970516,60.167,-0.3
1954,1.108,65.43143356,57.836,-0.35
1955,1.166,64.68244614,58.912,1.12
1956,1.176,101.5749075,67.279,0.55
1957,1.178,113.1843642,39.687,0.61
1958,1.122,81.05623655,58.633,-0.03
1959,1.149,79.94410329,54.48,0.11
1960,1.16,71.74414024,48.839,0.36
1961,1.153,58.31582655,48.339,0.56
1962,1.141,149.8947546,65.333,-0.71
1963,1.165,112.9240474,39.29,0.68
1964,1.136,100.1812475,59.953,-1.85
1965,1.147,142.1629528,67.933,-1.83
1966,1.16,92.85096795,37.621,0.49
1967,1.156,119.8909594,42.808,-0.04
1968,1.025,104.9026443,72.304,-4.57
1969,1.16,91.15624679,46.574,1.1
1970,1.13,102.5147686,58.988,0.94
1971,1.148,102.2789911,72.216,0.62
1972,1.118,103.940891,73.164,-0.57
1973,1.117,97.00328359,33.339,0.05
1974,1.063,107.0992515,77.414,-1.41
1975,1.037,128.4654775,62,-2.48
1976,1.103,102.5147686,51.539,-0.04
1977,1.1,40.15932786,47.112,-0.15
1978,1.066,162.4749588,59.963,-1.08
1979,1.084,104.4206604,51.484,-0.3
1980,1.081,130.2526103,56.924,-1.24
1981,1.088,105.8732965,29.45,0.69
1982,1.069,124.1041875,60.535,-0.3
1983,1.09,127.2876989,58.088,0.63
1984,1.102,125.8306487,41.185,0.01
1985,1.063,87.65696617,59.298,-2.35
1986,1.088,180.2131324,72.747,-0.25
1987,1.068,73.92416633,34.81,0.22
1988,1.124,68.83137346,30.179,2.22
1989,1.057,95.01374483,65.912,-1.4
1990,1.066,92.85096795,46.154,-0.84
1991,1.08,103.940891,48.116,-0.1
1992,1.047,66.03686316,42.98,-0.47
1993,0.993,132.369045,50.744,-3.02
1994,1.078,82.75351229,33.179,0.96
1995,1.064,127.5811274,60.543,-0.29
1996,1.114,119.3401105,68.239,0.61
1997,1.067,137.3366455,66.804,-1.02
1998,1.077,176.5169584,44.632,0.04
1999,1.075,115.8207667,53.686,-0.18
2000,1.114,76.34602594,38.167,1.56
2001,1.09,45.89722576,26.27,0.77
2002,1.045,76.87523131,44.663,-0.38
2003,1.122,76.17043495,43.614,1.32
2004,1.003,86.65356517,48.809,-1.5
2005,1.045,120.7220038,48.416,-0.41
2006,1.045,74.95255392,40.972,0.41
2007,1.071,73.41527595,45.558,0.78
2008,1.013,114.2316462,70.971,-0.59
2009,1.017,133.2865834,53.161,0.14
2010,1.049,78.30444857,53.871,-0.76
2011,1.038,120.4443509,65.189,0.18
2012,1.037,74.95255392,62.186,1.47
2013,1.031,81.43037514,44.737,0.9
2014,0.978,109.0903752,52.841,-0.95
2015,1.054,112.9240474,40.779,1.87
,,80.49824934,,3.02
,,191.331482,,1.89
,,176.1109807,,0.42
,,,,1.92
